laeId,laeNm,pkplcId,pkplcNm,pkplcDivNm,pkplcTypeNm,latCrdn,lonCrdn,roadNmZip,roadNmAddr,lotnoAddr,pklotCnt,sbcmpctPklotCnt,pwdbsPrvusePklotCnt,femalePrfncPklotCnt,olmanPrfncPklotCnt,evPklotCnt,lndlvDivNm,wkdayOprtStartTime,wkdayOprtEndTime,satOprtStartTime,satOprtEndTime,hldyOprtStartTime,hldyOprtEndTime,parkingBscTime,parkingBscFare,addUnitTime,addUnitFare,ddPktckFareAplcnTime,ddPktckFare,mmCmmtktFare
31030,의정부시,00063,의1동지하1,공영,노외,37.7415722,127.048183,11692,평화로552번길 17,의정부시 의정부1동 199-6,137,4,4,0,0,2,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,104000
31110,과천시,00023,죽바위2-2주차장,공영,노외,37.4558528,127.0298291,,,경기도 과천시 주암동 162-6,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31210,이천시,00001,터미널주차장(8-2),공영,노외,37.27751346,127.44847418,,경기 이천시 중리동 439,경기 이천시 중리동 439,45,,2,,,0,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,600,10,250,,7000,
31010,수원시,00060,연무동 공영,,,37.28778395,127.02052664,,,경기 수원시 장안구 경수대로743번길 57  (연무동) 지하 1층,158,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31070,평택시,00071,세교지하,공영,노외,37.000082,127.082973,17838,경기 평택시 세교동 559-3(세교지하공영주차장),경기 평택시 세교동 559-3(세교지하공영주차장),60,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31240,화성시,00003,평리,공영,노외,37.13038091,126.90802927,18593,"경기 화성시 만세구 평6길 48 (향남읍,평리,공영주차장)","경기 화성시 만세구 평6길 48 (향남읍,평리,공영주차장)",109,,6,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,120,,10,300,,,60000
31240,화성시,00101,진안동이주자택지,공영,노외,37.2187506,127.0363079,,"경기도 화성시 진안동934-13,-4","경기도 화성시 진안동934-13,-4",105,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31010,수원시,00054,권선구청 부설,,,37.25763416,126.97189846,16626,,"경기 수원시 권선구 호매실로 12  (탑동,권선구청)",258,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31240,화성시,00126,동탄 캠핑카(임시),공영,노외,37.1935244,127.0890273,,경기도 화성시 동탄구 여울동 989,경기도 화성시 동탄구 여울동 989,64,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,100000
31130,남양주시,00030,와부 제5공영,공영,노상,37.546,127.2448,12277,"경기 남양주시 팔당로 123 (와부읍,팔당리)","경기 남양주시 팔당로 123 (와부읍,팔당리)",35,,0,,,3,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31130,남양주시,00044,(센터)어린이비전,공영,노상,37.71709051,127.19104876,12057,"경기 남양주시 해밀예당1로 96 (진접읍,금곡리)","경기 남양주시 해밀예당1로 96 (진접읍,금곡리)",153,,6,,,10,1급지,09:00,18:00,09:00,18:00,09:00,18:00,60,,10,200,,7000,30000
31130,남양주시,00051,(센터)남양주,공영,노상,37.60592658,127.17779044,12244,"경기 남양주시 다산지금로 91 (이패동,남양주체육문화센터,남양주도시공사)","경기 남양주시 다산지금로 91 (이패동,남양주체육문화센터,남양주도시공사)",938,,20,,,11,2급지,05:30,22:30,05:30,20:30,08:30,17:30,60,,10,200,,7000,30000
31040,안양시,00037,시청앞노상,공영,노상,37.39200021,126.95759585,,"경기 안양시 동안구 평촌대로 212 (관양동,안양우편집중국) 옆 시청앞노상","경기 안양시 동안구 평촌대로 212 (관양동,안양우편집중국) 옆 시청앞노상",34,,0,,,0,2급지,10:00,18:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31170,의왕시,00022,청소년수련관,공영,노외,37.3419,126.972,16077,경기도 의왕시 문화공원로 33,,22,0,1,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,30,600,10,200,,6000,
31020,성남시,00109,율동공원c부설주차장 ,공영,노외,37.3809634,127.1496726,13586,,경기도 성남시 분당구 서현1동  ,198,0,0,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,180,,10,100,,6000,
31050,부천시,00018,상동시장,공영,노외,37.4906758,126.76318829,,경기 부천시 석천로38번길 53,경기 부천시 석천로38번길 53,49,,1,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31110,과천시,00049,한내1주차장,공영,노외,37.4482592,126.9986484,,,경기도 과천시 과천동 525-10,0,0,0,0,0,0,5급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31130,남양주시,00013,(수련관)청소년수련관,공영,노상,37.60893656,127.17811845,12244,"경기 남양주시 다산지금로 51-47 (이패동,남양주시청소년수련관)","경기 남양주시 다산지금로 51-47 (이패동,남양주시청소년수련관)",53,,2,,,2,1급지,08:30,21:30,08:30,21:30,08:30,18:30,60,,10,200,,7000,30000
31020,성남시,00093,은행2동제3공영주차장,공영,노외,37.4549116,127.1631796,13159,,경기도 성남시 중원구 은행로 9,227,2,5,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31020,성남시,00098,분당동공원마을공영주차장,공영,노외,37.3752544,127.1445599,13579,,경기도 성남시 분당구 서현로429번길  11,86,0,0,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31240,화성시,00046,영천1 유인노상,공영,노상,37.20740878,127.11226005,18466,경기 화성시 동탄구 지산1길 9 (영천동 690-3),경기 화성시 동탄구 지산1길 9 (영천동 690-3),72,,1,,,,1급지,13:00,22:00,00:00,00:00,00:00,00:00,90,,10,400,,,
31200,파주시,00034,야당역 (환승),공영,노외,37.71377618,126.76137732,10908,경기 파주시 소리천로 14 (야당동),경기 파주시 소리천로 14 (야당동),305,,13,,,7,1급지,09:00,22:00,00:00,00:00,00:00,00:00,30,600,10,250,,9000,90000
31070,평택시,00068,선착순테스트2,공영,노외,,,,,,10,,,,,,2급지,00:00,00:00,00:00,00:00,00:00,00:00,30,800,10,300,,10000,300
31050,부천시,00019,원미철골,공영,노외,37.49255954,126.78521053,14570,경기 부천시 조종로8번길,경기 부천시 조종로8번길,48,,1,,,,3급지,10:00,18:00,00:00,00:00,00:00,00:00,,300,10,200,,4000,
31110,과천시,00033,남태령6주차장,공영,노외,37.4525875,126.9928346,,,경기도 과천시 과천동 487-9,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31240,화성시,00038,사강,공영,노외,37.2137698,126.735704,,경기도 화성시 송산면사강리675,경기도 화성시 송산면사강리675,49,,2,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31050,부천시,00100,중동먹자골목,공영,노상,37.5002148,126.77615981,14580,경기 부천시 조마루로297번길,경기 부천시 조마루로297번길,94,,0,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,,900,10,400,,9500,
31020,성남시,00079,태평동제1공영주차장,공영,노외,37.4472376,127.1291106,13298,,경기도 성남시 수정구 제일로  236,119,0,3,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31110,과천시,00109,공영주차장,공영,노외,37.4251134,127.0102957,,,경기도 과천시 별양동23-3,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31150,시흥시,00016,목감8,공영,기타,37.3740515,126.848261,,조남동 665,,33,,,,,,3급지,10:00,22:00,10:00,22:00,10:00,22:00,30,500,10,300,,,
31010,수원시,00021,역세권1지구,,,37.26148591,126.99034056,16619,,경기 수원시 권선구 권선로357번길 13  (서둔동),100,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,500,10,500,,10000,
31070,평택시,00067,송탄임시화물주차장,공영,노외,37.08726459,127.06035675,,"경기 평택시 탄현로 399 (신장동,해륙하이츠맨션) 송탄임시화물주차장","경기 평택시 탄현로 399 (신장동,해륙하이츠맨션) 송탄임시화물주차장",109,,,,,,3급지,09:00,18:00,00:00,00:00,00:00,00:00,30,800,10,300,,10000,
31200,파주시,00045,운정스타필드빌리지,공영,노외,37.73002,126.764742,,파주시 와동동 1481 (와동동),파주시 와동동 1481 (와동동),864,,19,,,0,1급지,09:00,22:00,00:00,00:00,00:00,00:00,30,600,10,250,,9000,
31070,평택시,00032,서정-제2,공영,노상,37.06725126,127.06090783,17774,경기 평택시 관광특구로 19 (서정동),경기 평택시 관광특구로 19 (서정동),26,,,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,30,800,10,300,,10000,70000
31020,성남시,00022,수내동공영주차장,공영,노외,37.366701,127.1279014,,,경기도 성남시 분당구 발이봉북로  7 수내동 지하주차장,120,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31030,의정부시,00012,가능1동제6공영,공영,노외,37.747689,127.033948,,,의정부시 가능동 676-7,15,1,1,0,0,0,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31240,화성시,00113,조암감리교회,공영,노외,37.08511552,126.81735933,18567,"경기 화성시 조암북로24번길 11 (우정읍,조암리,조암교회)","경기 화성시 조암북로24번길 11 (우정읍,조암리,조암교회)",40,,0,,,,1급지,06:00,18:00,06:00,18:00,06:00,18:00,,,,,,,
31040,안양시,00012,개나리놀이터지하,공영,노외,37.40151111,126.91532792,14005,"경기 안양시 만안구 안양로343번길 57-7 (안양동,안양3동 개나리놀이터 지하주차장)","경기 안양시 만안구 안양로343번길 57-7 (안양동,안양3동 개나리놀이터 지하주차장)",56,,1,,,0,4급지,09:00,22:00,09:00,22:00,09:00,22:00,30,200,10,100,,14900,35000
31040,안양시,00070,관악노상2-7,공영,노상,37.40514121,126.9701731,13939,경기 안양시 동안구 관악대로 425 (관양동) 동편마을입구~제비스코페인트앞,경기 안양시 동안구 관악대로 425 (관양동) 동편마을입구~제비스코페인트앞,15,,0,,,0,1급지,09:00,19:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31020,성남시,00005,희망대제2공영주차장,공영,노외,37.4505021,127.148025,13355,,성남시 수정구 신흥2동 870번지,159,7,4,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31110,과천시,00046,남태령1주차장,공영,노외,37.4523569,126.9932325,,,경기도 과천시 과천동 485-25,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31100,고양시,00031,행신 제4공영주차장,공영,기타,37.61415368,126.83261542,10523,경기 고양시 덕양구 무원로 14,,44,,,,,,기타,09:00,21:00,00:00,00:00,00:00,00:00,30,720,5,120,,,
31130,남양주시,00026,진건 제2공영,공영,노상,37.6545356,127.17976795,12140,경기 남양주시 진건오남로 38 (물놀이장 앞),경기 남양주시 진건오남로 38 (물놀이장 앞),50,,0,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31020,성남시,00101,건우공영주차장,공영,노외,37.4504653,127.1327213,13354,,경기도 성남시 수정구 태평동 224-6,99,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31240,화성시,00043,남산공단,공영,노외,37.1957727,126.989756,14605,경기도 화성시 안녕동178-177,경기도 화성시 안녕동178-177,18,,0,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31050,부천시,00086,심곡본동어울림복합센터,공영,노외,37.48088675,126.77968985,14714,경기 부천시 경인로224번길 54,경기 부천시 경인로224번길 54,272,,6,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31110,과천시,00067,뒷골4주차장,공영,노외,37.4561881,127.0014015,,,경기도 과천시 과천동 375-10,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31100,고양시,00007,호수공원 제2부설주차장,공영,기타,37.66290109,126.76281564,10400,경기 고양시 일산동구 호수로 595,,507,,,,,,기타,09:00,22:00,09:00,22:00,09:00,22:00,5,100,5,180,,,
31020,성남시,00060,성남동제1공영주차장,공영,노외,37.43543,127.1466588,13355,,경기도 성남시 중원구 성남동  ,223,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,300,10,100,,6000,
31010,수원시,00004,농수산물도매시장,,,37.2549884,127.032057,16561,,경기 수원시 권선구 세권로 243  ,748,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,200,10,200,,6000,
31030,의정부시,00150,가능1동제7공영,공영,노외,37.750534,127.043719,,,의정부시 신촌로 79,52,0,1,0,0,0,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31130,남양주시,00031,화도 제04공영,공영,노상,37.65216555,127.30671714,,경기 남양주시 화도읍 창현리 469-1 (금마천 복개),경기 남양주시 화도읍 창현리 469-1 (금마천 복개),47,,3,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31150,시흥시,00040,목감P9,공영,기타,,,,,,50,,,,,,기타,,,,,,,,,,,,,
31210,이천시,00009,마장 제2공영주차장,공영,노외,37.2540155,127.35299615,17387,"경기 이천시 오천로 37 (마장면,오천리)","경기 이천시 오천로 37 (마장면,오천리)",36,,1,,,3,2급지,00:00,23:59,00:00,23:59,00:00,23:59,60,,10,200,,5000,
31170,의왕시,00040,청계산공영주차장,공영,노외,37.40584,127.0252,,경기도 의왕시 청계동 77,,145,0,5,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,60,1000,120,1000,,5000,
31010,수원시,00026,광교 카페거리1 공영,,,37.2942401,127.0517109,16506,,경기 수원시 영통구 센트럴파크로127번길 80 5 (이의동),64,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31050,부천시,00110,아인스월드(캠핑카),공영,노외,37.511355,126.744815,14545,경기 부천시 원미구 길주로,경기 부천시 원미구 길주로,86,,0,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,400,10,200,,4000,80000
31040,안양시,00094,안양6동4노외,공영,노외,37.38952655,126.9287453,14089,경기 안양시 만안구 안양로 175 (센트럴헤센 방면),경기 안양시 만안구 안양로 175 (센트럴헤센 방면),95,,0,,,0,3급지,09:00,20:00,00:00,00:00,00:00,00:00,30,200,10,100,,23900,45000
31130,남양주시,00037,별내동 제1공영,공영,노상,37.656,127.1259,12105,경기 남양주시 두물로11번길 12-12 (별내동),경기 남양주시 두물로11번길 12-12 (별내동),49,,2,,,4,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31020,성남시,00041,정자전원마을공영주차장,공영,노외,37.3592204,127.124511,13604,,경기도 성남시 분당구 불곡로13번길 6,112,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31110,과천시,00103,뒷골2주차장,공영,노외,37.4596949,127.0008183,,,경기도 과천시 과천동 402-12,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31100,고양시,00027,일산서구청 부설주차장,공영,기타,37.6779725,126.74524578,10226,경기 고양시 일산서구 중앙로 1600,,366,,,,,,기타,08:00,21:00,00:00,00:00,00:00,00:00,60,,5,190,,,
31240,화성시,00075,여울동,공영,노외,37.192186,127.0887776,18480,경기 화성시 동탄구 동탄감배산로 63 (여울동),경기 화성시 동탄구 동탄감배산로 63 (여울동),128,,6,,,,1급지,10:00,19:00,10:00,19:00,10:00,19:00,90,,10,400,,,60000
31030,의정부시,00145,민락동제2공영,공영,노외,37.746907,127.095551,,,민락동 831,20,4,1,0,0,0,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31130,남양주시,00032,별내동 제2공영(캠핑카),공영,노상,37.651934,127.11957,12108,"경기 남양주시 별내중앙로 102 (별내동,별빛도서관)","경기 남양주시 별내중앙로 102 (별내동,별빛도서관)",21,,0,,,0,1급지,09:00,18:00,09:00,18:00,09:00,18:00,30,600,10,300,,7000,140000
31240,화성시,00073,하가등천,공영,노외,37.1345179,126.9102009,,경기 화성시 만세구 3.1만세로 평리 29-1,경기 화성시 만세구 3.1만세로 평리 29-1,61,,3,,,,1급지,10:00,19:00,10:00,19:00,10:00,19:00,90,,10,300,,,60000
31100,고양시,00038,일산 제1공영주차장,공영,기타,37.68279399,126.77700813,10354,경기 고양시 일산서구 고양대로 730,,14,,,,,,기타,09:00,21:00,00:00,00:00,00:00,00:00,30,600,5,120,,,
31010,수원시,00059,터미널 공영,,,37.2495,127.02,16585,,"경기 수원시 권선구 경수대로 270  (권선동,터미널동, 할인점동)",51,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31240,화성시,00069,봉담동화,공영,노외,37.2204555,126.9551685,18303,"경기 화성시 오래1길 26 (봉담읍,동화리)","경기 화성시 오래1길 26 (봉담읍,동화리)",17,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,,,,,,,
31040,안양시,00054,관양시장노상,공영,노상,37.40611039,126.95838892,13931,경기 안양시 동안구 관평로 336-2 (관양동),경기 안양시 동안구 관평로 336-2 (관양동),27,,0,,,0,2급지,10:00,18:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,
31050,부천시,00003,중동시장,공영,노외,37.49435569,126.76509,14605,경기 부천시 중동로161번길 37,경기 부천시 중동로161번길 37,82,,2,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31020,성남시,00015,오리역환승공영주차장,공영,노외,37.3399802,127.1095497,13637,,경기도 성남시 분당구 구미동  ,72,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31040,안양시,00063,느루소공원지하,공영,노외,37.37322392,126.95438033,,"경기 안양시 동안구 흥안대로81번길 104 (호계동,호계동성당) 성당 옆 느루소공원지하","경기 안양시 동안구 흥안대로81번길 104 (호계동,호계동성당) 성당 옆 느루소공원지하",44,,5,,,0,4급지,09:00,18:00,00:00,00:00,00:00,00:00,30,200,10,100,,10100,35000
31170,의왕시,00002,"의왕시청 제1,3 주차장",공영,노외,37.34489523,126.9698373,16075,경기 의왕시 시청로 11,,49,0,10,0,0,8,기타,00:00,00:00,00:00,00:00,00:00,00:00,30,600,10,200,,6000,
31240,화성시,00077,향남 환승터미널,공영,노외,37.13287685,126.92184729,18591,"경기 화성시 만세구 향남로 424 (향남읍,행정리)","경기 화성시 만세구 향남로 424 (향남읍,행정리)",162,,8,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,10000,90000
31100,고양시,00015,마두 공영주차장,공영,기타,37.66034319,126.7862279,10411,경기 고양시 일산동구 일산로 277,,24,,,,,,기타,08:00,20:00,00:00,00:00,00:00,00:00,30,240,5,70,,,
31050,부천시,00113,신흥시장,공영,노외,37.515398,126.769334,14500,경기 부천시 원미구 평천로 679,경기 부천시 원미구 평천로 679,87,,2,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,
31010,수원시,00057,남수동 공영,,,37.2809334,127.01945083,16256,,경기 수원시 팔달구 창룡대로26번길 19  (남수동),63,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31050,부천시,00105,호수로 임시(노외),공영,노외,37.513046,126.752396,14504,경기 부천시 호수로4번길,경기 부천시 호수로4번길,22,,1,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,
