prk_center_id,name,cells,la,lo,klass,confidence,b_sig,p_sig,std_match
14032-29391-00011-00-1,,2,37.376503108,126.9617345975,부설,0.9,False,False,False
14032-29391-00012-00-1,,3,37.3765536106,126.9618745729,부설,0.9,False,False,False
14032-29391-00013-00-1,,3,37.3766005089,126.9620145502,부설,0.9,False,False,False
14032-29391-00014-00-1,,4,37.3764671805,126.9620868759,부설,0.9,False,False,False
14032-29391-00015-00-1,,4,37.3764166781,126.9619469006,부설,0.9,False,False,False
14032-29391-00016-00-1,,2,37.3763661756,126.9618069255,부설,0.9,False,False,False
14032-29391-00017-00-1,,3,37.3762723768,126.961522456,부설,0.9,False,False,False
14032-29391-00018-00-1,,4,37.3771735447,126.961964583,부설,0.9,False,False,False
14032-29391-00019-00-1,호계동근.생/주택,4,37.3770474216,126.9620278734,부설,0.9,True,False,False
14032-29391-00020-00-1,,4,37.3769176972,126.9621001977,부설,0.9,False,False,False
14032-29391-00021-00-1,,2,37.3767915754,126.9621680038,부설,0.9,False,False,False
14032-29391-00022-00-1,,2,37.3766654536,126.9622358096,부설,0.9,False,False,False
14032-29391-00041-00-1,호계동 1107-1 단독주택 (이진규),4,37.3737860443,126.9630817441,부설,0.9,True,False,False
14032-29391-00042-00-1,,2,37.3738437634,126.9632533237,부설,0.9,False,False,False
14032-29391-00043-00-1,,4,37.3739050877,126.9634294179,부설,0.9,False,False,False
14032-29391-00044-00-1,,2,37.3739664117,126.9636055123,부설,0.9,False,False,False
14032-29391-00045-00-1,,2,37.3738510999,126.963668792,부설,0.9,False,False,False
14032-29391-00064-00-1,,2,37.3732781418,126.9639761539,부설,0.9,False,False,False
14032-29391-00065-00-1,,4,37.3732168183,126.9638000608,부설,0.9,False,False,False
14032-29391-00066-00-1,,4,37.3731554945,126.9636239679,부설,0.9,False,False,False
14032-29391-00067-00-1,,3,37.3730941705,126.9634478754,부설,0.9,False,False,False
14032-29391-00068-00-1,,5,37.3730364503,126.9632717814,부설,0.9,False,False,False
14032-29391-00069-00-1,,4,37.3728670884,126.9633712146,부설,0.9,False,False,False
14032-29391-00071-00-1,,4,37.3729897433,126.9637459785,부설,0.9,False,False,False
14032-29391-00072-00-1,,4,37.3730438573,126.9639175586,부설,0.9,False,False,False
14032-29391-00073-00-1,,4,37.3730979697,126.9640846229,부설,0.9,False,False,False
14032-29391-00074-00-1,,4,37.3729466002,126.964093727,부설,0.9,False,False,False
14032-29391-00075-00-1,,2,37.3728816755,126.9639266681,부설,0.9,False,False,False
14032-29391-00076-00-1,,4,37.3728347739,126.9637686328,부설,0.9,False,False,False
14032-29391-00077-00-1,,6,37.3727878693,126.9636015658,부설,0.9,False,False,False
14032-29391-00078-00-1,No. 180,6,37.3727409616,126.9634254671,애매,0.3,False,False,False
14032-29391-11013-00-1,한일코지세상,55,,,애매,0.3,False,False,False
14032-29392-00070-00-1,,3,37.3729320222,126.9635653686,부설,0.9,False,False,False
14033-29391-00001-00-1,,5,37.3783419609,126.9641679316,부설,0.9,False,False,False
14033-29391-00002-00-1,,40,37.3807360296,126.9674457071,애매,0.3,False,False,False
14033-29391-11013-00-1,파크뷰,17,,,부설,0.9,True,False,False
14039-29391-00001-00-1,,2,37.3638174329,126.9641929006,부설,0.9,False,False,False
14039-29391-00002-00-1,,2,37.3850836174,126.9287675683,부설,0.9,False,False,False
14039-29391-00003-00-1,,1,37.3847479333,126.927936822,부설,0.9,False,False,False
14039-29391-00004-00-1,,6,37.384751768,126.928316217,부설,0.9,False,False,False
14039-29391-00005-00-1,,1,37.3844488625,126.928050024,부설,0.9,False,False,False
14039-29391-00006-00-1,,2,37.3846473205,126.9284337493,부설,0.9,False,False,False
14039-29391-00007-00-1,,8,37.3844130135,126.9283662225,부설,0.9,False,False,False
14039-29391-00008-00-1,,6,37.3849785897,126.9279275679,부설,0.9,False,False,False
14039-29391-00009-00-1,,1,37.3844565516,126.9288449442,부설,0.9,False,False,False
14039-29391-00010-00-1,정우주택,5,37.3844060318,126.9287411095,부설,0.9,True,False,False
14040-29391-11012-00-1,쎈텀플레이스,80,,,애매,0.3,False,False,False
14042-29391-11012-00-1,아세아시멘트(주)서울레미콘공장,42,,,부설,0.9,True,False,False
14043-29391-00001-00-1,현대파크빌,6,37.3851084558,126.9489209395,부설,0.9,True,False,False
14043-29391-00002-00-1,에이스빌,8,37.385148167,126.9490744795,부설,0.9,True,False,False
14043-29391-00003-00-1,,3,37.3850257481,126.9493545958,부설,0.9,False,False,False
14043-29391-00004-00-1,일신아파트,132,37.3843514238,126.9485239898,부설,0.9,True,False,False
14049-29391-00001-00-1,,3,37.3781208704,126.960284058,부설,0.9,False,False,False
14049-29391-00002-00-1,,2,37.3779623188,126.9603699503,부설,0.9,False,False,False
14049-29391-00003-00-1,,3,37.3778073713,126.9604558403,부설,0.9,False,False,False
14051-29391-00001-00-1,,4,37.3776524222,126.9605372137,부설,0.9,False,False,False
14051-29391-00002-00-1,,2,37.3774938705,126.9606231049,부설,0.9,False,False,False
14051-29391-00003-00-1,,2,37.3773389213,126.9607044776,부설,0.9,False,False,False
14051-29391-00004-00-1,94-110,2,37.3783731966,126.960401348,애매,0.3,False,False,False
14051-29391-00005-00-1,건축허가번호('93-208호),2,37.3784886377,126.9607309755,부설,0.9,True,False,False
14051-29391-00006-00-1,,2,37.378542753,126.9608935333,부설,0.9,False,False,False
14051-29391-00007-00-1,,2,37.3786004737,126.9610606058,부설,0.9,False,False,False
14051-29391-00008-00-1,,2,37.3785284511,126.9612412942,부설,0.9,False,False,False
14051-29391-00009-00-1,,2,37.3784671295,126.9610832561,부설,0.9,False,False,False
14053-29391-00001-00-1,,4,37.3784130174,126.9609297308,부설,0.9,False,False,False
14054-29391-00001-00-1,,2,37.3782580859,126.9610652991,부설,0.9,False,False,False
14054-29391-00002-00-1,,4,37.3781896748,126.9612685661,부설,0.9,False,False,False
14054-29391-00003-00-1,,2,37.3781319558,126.9611060106,부설,0.9,False,False,False
14054-29391-00004-00-1,,2,37.3780742367,126.9609434553,부설,0.9,False,False,False
14054-29391-00005-00-1,,2,37.3780201214,126.9607808985,부설,0.9,False,False,False
14054-29391-00006-00-1,,3,37.3779624018,126.9606183437,부설,0.9,False,False,False
14054-29391-00007-00-1,,3,37.3777966493,126.96072682,부설,0.9,False,False,False
14054-29391-00008-00-1,,3,37.37786519,126.9609164663,부설,0.9,False,False,False
14054-29391-00009-00-1,,4,37.3779265222,126.9611061167,부설,0.9,False,False,False
14054-29391-00010-00-1,,5,37.3779950623,126.9612957636,부설,0.9,False,False,False
14054-29391-00011-00-1,호계동다가구주택,5,37.3778725378,126.961340989,부설,0.9,True,False,False
14055-29391-11011-00-1,현대자동차 신영공업사,12,,,애매,0.3,False,False,False
14055-29392-11010-00-1,,30,,,애매,0.3,False,False,False
14058-29391-11010-00-1,에이스하이테크시티평촌,346,,,애매,0.3,False,False,False
14059-29391-11010-00-1,,17,,,애매,0.3,False,False,False
14066-29391-00003-00-1,,5,37.3778076033,126.9611558567,부설,0.9,False,False,False
14066-29391-00004-00-1,,3,37.3777426686,126.9609707247,부설,0.9,False,False,False
14066-29391-00005-00-1,,5,37.3776813377,126.9607855911,부설,0.9,False,False,False
14066-29391-00006-00-1,,4,37.3775083708,126.9608760055,부설,0.9,False,False,False
14066-29391-00007-00-1,,2,37.3775733027,126.9610521044,부설,0.9,False,False,False
14066-29391-00008-00-1,,3,37.3776310277,126.9612327236,부설,0.9,False,False,False
14066-29391-00009-00-1,,4,37.377692355,126.9614088249,부설,0.9,False,False,False
14066-29391-00010-00-1,,4,37.3775770415,126.9614630787,부설,0.9,False,False,False
14066-29391-00011-00-1,,3,37.3775157158,126.9612914937,부설,0.9,False,False,False
14066-29391-00012-00-1,,2,37.3774543883,126.9611153929,부설,0.9,False,False,False
14066-29391-00013-00-1,,2,37.3773930591,126.9609347761,부설,0.9,False,False,False
14066-29391-00014-00-1,,3,37.3787051316,126.9614850829,부설,0.9,False,False,False
14066-29391-00015-00-1,,2,37.378571777,126.9614761185,부설,0.9,False,False,False
14066-29391-00016-00-1,,3,37.3784348227,126.9614807049,부설,0.9,False,False,False
14066-29391-00017-00-1,,8,37.3782978729,126.96149884,부설,0.9,False,False,False
14066-29391-00018-00-1,,2,37.3780239805,126.9615576912,부설,0.9,False,False,False
14066-29391-00019-00-1,,2,37.3778906436,126.9616029217,부설,0.9,False,False,False
14066-29391-00020-00-1,,2,37.3777573081,126.9616526682,부설,0.9,False,False,False
14066-29391-00021-00-1,,3,37.377627581,126.9617159614,부설,0.9,False,False,False
14066-29391-00022-00-1,,4,37.3774978554,126.9617837706,부설,0.9,False,False,False
14066-29391-00023-00-1,,2,37.3773753393,126.9618560921,부설,0.9,False,False,False
14066-29391-00024-00-1,안양일심교회교육관,18,37.3768341479,126.9601086056,부설,0.9,True,False,False
14066-29391-00025-00-1,일심 유치원,8,37.37693877,126.9604156507,부설,0.9,True,False,False
14066-29391-00026-00-1,,2,37.3767153837,126.9606189957,부설,0.9,False,False,False
14066-29391-00027-00-1,,4,37.3766612679,126.960456442,부설,0.9,False,False,False
14066-29391-00028-00-1,,4,37.3765963442,126.9603074427,부설,0.9,False,False,False
14066-29391-00029-00-1,,2,37.3764594127,126.9603797733,부설,0.9,False,False,False
14066-29391-00030-00-1,,3,37.3763296878,126.9604475838,부설,0.9,False,False,False
14066-29391-00031-00-1,,3,37.3761963603,126.960519912,부설,0.9,False,False,False
14066-29391-00032-00-1,,1,37.3760594286,126.9605922419,부설,0.9,False,False,False
14066-29391-00033-00-1,,5,37.3760125286,126.9604522664,부설,0.9,False,False,False
14066-29391-00034-00-1,,2,37.3761458561,126.9603799383,부설,0.9,False,False,False
14066-29391-00035-00-1,,4,37.3762791835,126.9603076098,부설,0.9,False,False,False
14066-29391-00039-00-1,제176호,2,37.3795985762,126.9603600566,애매,0.3,False,False,False
14067-29391-00001-00-1,,3,37.3783589036,126.9607716895,부설,0.9,False,False,False
14067-29391-00002-00-1,,3,37.3783047896,126.9606136484,부설,0.9,False,False,False
14067-29391-00003-00-1,,1,37.378254281,126.9604601219,부설,0.9,False,False,False
14067-29391-00004-00-1,,2,37.3780813175,126.9605595703,부설,0.9,False,False,False
14067-29391-00005-00-1,,2,37.3781426428,126.9607266396,부설,0.9,False,False,False
14067-29391-00006-00-1,,2,37.3782003652,126.9608982273,부설,0.9,False,False,False
14072-29391-00006-00-1,다가구주택,2,37.4052917658,126.9126828473,부설,0.9,True,False,False
14072-29391-00007-00-1,다가구주택,1,37.4052484401,126.9125789863,부설,0.9,True,False,False
14072-29391-00008-00-1,,2,37.4052087183,126.9124751212,부설,0.9,False,False,False
14072-29391-00009-00-1,다가구주택,2,37.4051689931,126.9123667384,부설,0.9,True,False,False
14072-29391-00010-00-1,다가구주택,1,37.4051256671,126.9122628778,부설,0.9,True,False,False
14072-29391-11011-00-1,힐스테이트 범계역 모비우스,669,,,부설,0.9,True,False,False
14079-29391-11012-00-1,(주)혜성환경 공장신축공사,15,,,부설,0.9,True,False,False
14081-29391-00003-00-1,금아트빌,4,37.4096218536,126.9099940446,부설,0.9,True,False,False
14081-29391-00004-00-1,,4,37.4095246089,126.9100800056,부설,0.9,False,False,False
14081-29391-11013-00-1,융창빌딩,45,,,부설,0.9,True,False,False
14082-29391-00020-00-1,,1,37.4111227747,126.9074304105,부설,0.9,False,False,False
14082-29391-00021-00-1,다가구주택,1,37.4110399305,126.9074937676,부설,0.9,True,False,False
14082-29391-00022-00-1,목화빌라,4,37.4113863446,126.9080355316,부설,0.9,True,False,False
14084-29391-11013-00-1,안양 아이에스 BIZ타워 센트럴,1685,,,부설,0.9,True,False,False
14086-29391-00029-00-1,,5,37.3811947573,126.9590855808,부설,0.9,False,False,False
14086-29391-00030-00-1,,2,37.3812200405,126.9592436425,부설,0.9,False,False,False
14086-29391-00031-00-1,,4,37.3812669404,126.9593791104,부설,0.9,False,False,False
14086-29391-00032-00-1,,2,37.3813138401,126.9595145784,부설,0.9,False,False,False
14086-29391-00033-00-1,,3,37.3813643438,126.9596500447,부설,0.9,False,False,False
14086-29391-00034-00-1,,2,37.3814112401,126.9597764803,부설,0.9,False,False,False
14086-29391-00035-00-1,,2,37.381486969,126.9599029006,부설,0.9,False,False,False
14086-29391-00036-00-1,,2,37.3812743656,126.9600159249,부설,0.9,False,False,False
14086-29391-00037-00-1,,2,37.3812418782,126.9598668996,부설,0.9,False,False,False
14086-29391-00038-00-1,,2,37.381194982,126.9597404643,부설,0.9,False,False,False
14086-29391-11013-00-1,명학 아크로팰리스,29,,,부설,0.9,True,False,False
14087-29391-00011-00-1,,2,37.3789608373,126.9609204141,부설,0.9,False,False,False
14087-29391-00012-00-1,,4,37.379018558,126.9610874875,부설,0.9,False,False,False
14087-29391-00013-00-1,,3,37.3790798825,126.9612545594,부설,0.9,False,False,False
14087-29391-00014-00-1,,2,37.3789393242,126.961259148,부설,0.9,False,False,False
14087-29391-00015-00-1,,2,37.3788780026,126.961101109,부설,0.9,False,False,False
14087-29391-00016-00-1,건축허가번호('93-350호),2,37.3788274961,126.9609520973,부설,0.9,True,False,False
14087-29391-00017-00-1,건축허가번호('93-197호),3,37.3787733839,126.9607985714,부설,0.9,True,False,False
14087-29391-00018-00-1,제100호,2,37.3787228755,126.9606450438,애매,0.3,False,False,False
14087-29391-00019-00-1,,13,37.3771657691,126.9602393997,애매,0.3,False,False,False
14088-29391-00001-00-1,,7,37.3785893255,126.9600534806,부설,0.9,False,False,False
14088-29391-11013-00-1,,22,,,애매,0.3,False,False,False
14091-29391-00001-00-1,,1,37.4101145408,126.9085973397,부설,0.9,False,False,False
14091-29391-00002-00-1,새천년맨션,7,37.4105432193,126.9083302452,부설,0.9,True,False,False
14091-29391-00003-00-1,골든캐슬,15,37.4107561185,126.9086643334,부설,0.9,True,False,False
14091-29391-00004-00-1,예가빌2차,8,37.4108499604,126.9088404299,부설,0.9,True,False,False
14091-29391-00005-00-1,새천년맨션,7,37.410651506,126.9085424689,부설,0.9,True,False,False
14091-29391-00006-00-1,새천년맨션,6,37.4105002327,126.9086691623,부설,0.9,True,False,False
14091-29391-00007-00-1,새천년맨션,7,37.4103883456,126.9084614614,부설,0.9,True,False,False
14091-29391-00008-00-1,,2,37.4106872526,126.908162896,부설,0.9,False,False,False
14091-29391-00009-00-1,,1,37.4107630503,126.9083073862,부설,0.9,False,False,False
14091-29391-00012-00-1,,3,37.3731517619,126.9632085017,부설,0.9,False,False,False
14091-29391-00013-00-1,,3,37.3732130863,126.9633845942,부설,0.9,False,False,False
14091-29391-00014-00-1,,4,37.3732744104,126.963560687,부설,0.9,False,False,False
14091-29391-00015-00-1,,3,37.3733357343,126.9637367801,부설,0.9,False,False,False
14091-29391-00016-00-1,nO. 270('94.11.18),2,37.3733934538,126.9639128752,애매,0.3,False,False,False
14091-29391-11013-00-1,안양시시립도서관,10,,,비부설,0.9,False,True,False
14091-29392-00011-00-1,,3,37.3733247307,126.9631180979,부설,0.9,False,False,False
14092-29391-11013-00-1,미영팰리스,7,,,부설,0.9,True,False,False
14093-29391-00001-00-1,,6,37.4093516167,126.9100847305,부설,0.9,False,False,False
14093-29391-00002-00-1,삼덕주택,4,37.4096320404,126.9091762484,부설,0.9,True,False,False
14093-29391-00003-00-1,다가구주택,1,37.4098269065,126.9094968022,부설,0.9,True,False,False
14093-29391-00004-00-1,,1,37.4095166579,126.9091086156,부설,0.9,False,False,False
14093-29391-00005-00-1,다가구주택,1,37.4096249606,126.9093434282,부설,0.9,True,False,False
14093-29391-00006-00-1,,3,37.4098918628,126.9096051599,부설,0.9,False,False,False
14093-29391-00007-00-1,골든캐슬2차,8,37.4099532046,126.9096999676,부설,0.9,True,False,False
14093-29391-00008-00-1,,8,37.4098732562,126.9088416134,부설,0.9,False,False,False
14093-29391-00009-00-1,,2,37.4100428529,126.9091079799,부설,0.9,False,False,False
14093-29391-00010-00-1,,1,37.4099167901,126.9092120499,부설,0.9,False,False,False
14093-29391-00011-00-1,,4,37.4099565355,126.9093430287,부설,0.9,False,False,False
14093-29391-00012-00-1,,3,37.4101186253,126.9092208427,부설,0.9,False,False,False
14093-29391-00013-00-1,,8,37.4102233409,126.9094782526,부설,0.9,False,False,False
14093-29391-00014-00-1,,7,37.4099562613,126.9089860941,부설,0.9,False,False,False
14093-29391-00015-00-1,,6,37.4097724534,126.9089863165,부설,0.9,False,False,False
14093-29391-00016-00-1,다가구주택,1,37.4105005843,126.9091254996,부설,0.9,True,False,False
14093-29391-00017-00-1,수자인,14,37.4109430822,126.9080857739,애매,0.3,False,False,False
14093-29391-00018-00-1,영원해밀리지3,15,37.4109325084,126.9083930259,애매,0.3,False,False,False
14093-29391-00019-00-1,유일스타리움,9,37.4112245958,126.908595991,애매,0.3,False,False,False
14093-29391-00020-00-1,다가구주택,1,37.4109354619,126.9075571512,부설,0.9,True,False,False
14093-29391-00021-00-1,다가구주택,1,37.4111014961,126.9078732234,부설,0.9,True,False,False
14093-29391-00022-00-1,덕하빌라,4,37.4112494846,126.9081576914,부설,0.9,True,False,False
14093-29391-00023-00-1,목화빌라,4,37.4113249839,126.9079181322,부설,0.9,True,False,False
14093-29391-00024-00-1,태화빌라,5,37.4114405076,126.9081664947,부설,0.9,True,False,False
14093-29391-00025-00-1,그린빌,4,37.4113000329,126.908275104,부설,0.9,True,False,False
14093-29391-11013-00-1,다온채,3,,,애매,0.3,False,False,False
